               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,           0.0072767,           0.0026075,                   0,             0.95081,                   1,               0.965,             0.84746,            0.005823,           0.0021216,                   0,            0.002674,            0.002674,            0.002674
                  39,           0.0070072,           0.0024699,                   0,             0.95038,                   1,             0.95864,             0.85183,           0.0055309,           0.0020966,                   0,            0.002476,            0.002476,            0.002476
                  40,           0.0060103,           0.0020446,                   0,             0.95052,                   1,               0.965,             0.84701,           0.0056389,           0.0021047,                   0,            0.002278,            0.002278,            0.002278
                  41,           0.0067656,           0.0022275,                   0,             0.95054,                   1,             0.96273,             0.85472,           0.0054969,           0.0020989,                   0,             0.00208,             0.00208,             0.00208
                  42,           0.0069095,           0.0022587,                   0,             0.95065,                   1,             0.96045,             0.83915,           0.0055771,           0.0021029,                   0,            0.001882,            0.001882,            0.001882
                  43,           0.0064211,           0.0023875,                   0,              0.9514,                   1,             0.95864,             0.84492,           0.0056753,            0.002099,                   0,            0.001684,            0.001684,            0.001684
                  44,           0.0063191,           0.0023113,                   0,             0.95099,                   1,             0.95864,              0.8473,           0.0057834,           0.0020904,                   0,            0.001486,            0.001486,            0.001486
                  45,           0.0057514,            0.002321,                   0,             0.95122,                   1,             0.96045,             0.85341,           0.0055385,           0.0020754,                   0,            0.001288,            0.001288,            0.001288
                  46,           0.0067856,           0.0024532,                   0,             0.95161,                   1,             0.96727,             0.86173,           0.0057295,           0.0020533,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.006318,            0.002242,                   0,             0.95152,                   1,             0.97364,             0.86485,           0.0055463,           0.0020528,                   0,            0.000892,            0.000892,            0.000892
                  48,           0.0054387,           0.0019278,                   0,             0.95146,                   1,             0.96045,             0.84318,             0.00556,            0.002052,                   0,            0.000694,            0.000694,            0.000694
                  49,           0.0064426,           0.0022439,                   0,              0.9513,                   1,             0.97364,             0.86946,           0.0055506,           0.0020427,                   0,            0.000496,            0.000496,            0.000496
