               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.098383,            0.025113,            0.022597,            0.003875,             0.83333,            0.073163,            0.013898,            0.088363,            0.021889,            0.022375,            0.082543,           0.0015426,           0.0015426
                  20,             0.10027,            0.023443,             0.02232,           0.0038789,             0.83333,             0.11462,             0.02678,            0.086442,            0.021626,            0.022528,            0.081604,            0.001604,            0.001604
                  21,            0.098039,            0.024668,            0.021895,           0.0038883,             0.83333,             0.10686,            0.020439,            0.085496,             0.02182,            0.022424,            0.080663,           0.0016634,           0.0016634
                  22,            0.092771,            0.022225,            0.021211,           0.0038822,             0.83333,             0.12088,            0.044957,            0.086162,            0.020643,            0.022314,            0.079721,           0.0017208,           0.0017208
                  23,            0.090615,            0.027065,            0.022156,             0.00391,             0.83333,             0.10539,            0.016481,            0.084844,            0.020826,            0.021539,            0.078776,           0.0017763,           0.0017763
                  24,            0.089976,            0.025479,            0.020914,           0.0038941,             0.83333,             0.21954,            0.085148,            0.082878,            0.020569,            0.020453,             0.07783,           0.0018298,           0.0018298
                  25,            0.088035,            0.026434,            0.020345,           0.0039244,             0.83333,             0.10352,            0.024136,            0.083926,            0.020044,            0.019809,            0.076881,           0.0018812,           0.0018812
                  26,            0.090498,            0.022121,            0.020421,           0.0039008,             0.83333,             0.35228,             0.14907,            0.079891,            0.021172,            0.018985,            0.075931,           0.0019308,           0.0019308
                  27,            0.085749,            0.022763,            0.020314,            0.012862,             0.83333,             0.34837,            0.083914,            0.080404,            0.020613,            0.019016,            0.074978,           0.0019783,           0.0019783
                  28,            0.085761,            0.025299,            0.020354,             0.13882,                0.75,             0.55547,             0.21012,            0.078713,            0.021116,            0.019077,            0.074024,           0.0020238,           0.0020238
                  29,            0.085463,            0.023064,            0.020633,           0.0038895,             0.83333,             0.26785,               0.127,            0.079215,            0.021118,            0.019199,            0.073067,           0.0020674,           0.0020674
                  30,             0.08443,            0.027004,            0.020072,             0.29476,             0.58333,             0.44415,             0.16798,            0.078094,            0.021093,            0.019247,            0.072109,            0.002109,            0.002109
                  31,            0.083935,            0.029097,            0.020857,             0.23344,             0.58333,             0.47401,              0.1452,            0.079859,            0.020197,            0.019226,            0.071149,           0.0021486,           0.0021486
                  32,            0.080081,            0.024714,            0.019964,             0.14726,             0.58333,             0.44419,             0.19062,            0.078287,            0.019878,            0.019238,            0.070186,           0.0021862,           0.0021862
                  33,             0.08151,             0.02535,            0.020436,             0.57355,             0.58333,             0.60967,             0.20061,            0.079077,            0.019346,            0.019348,            0.069222,           0.0022219,           0.0022219
                  34,            0.080232,            0.026672,            0.019985,             0.12367,                0.25,             0.22933,            0.079487,            0.080879,             0.01856,            0.019275,            0.068256,           0.0022556,           0.0022556
                  35,            0.080171,            0.021831,            0.019397,              0.6933,             0.33333,             0.63461,             0.24329,            0.075457,            0.019741,            0.018787,            0.067287,           0.0022873,           0.0022873
                  36,            0.078677,            0.023543,            0.019178,             0.57115,             0.58333,             0.47326,              0.1704,            0.074395,            0.019564,            0.018463,            0.066317,            0.002317,            0.002317
                  37,            0.079458,            0.023448,            0.020432,             0.47303,             0.52628,             0.54965,             0.17481,             0.07832,            0.018034,            0.018198,            0.065345,           0.0023447,           0.0023447
                  38,            0.076883,            0.022917,            0.019838,             0.60725,             0.55686,              0.4299,             0.21578,            0.074685,            0.019257,            0.018256,             0.06437,           0.0023704,           0.0023704
                  39,            0.079577,            0.026249,            0.019513,             0.55198,             0.58333,             0.54141,              0.2369,            0.072293,            0.019518,            0.018182,            0.063394,           0.0023942,           0.0023942
                  40,            0.076209,            0.025189,            0.019416,             0.31019,             0.58333,             0.47845,              0.1869,            0.072839,            0.019148,            0.017902,            0.062416,            0.002416,            0.002416
                  41,            0.077123,            0.023976,            0.019555,             0.37047,             0.58333,             0.65736,             0.28123,            0.069691,            0.019316,            0.017834,            0.061436,           0.0024358,           0.0024358
                  42,            0.075884,            0.022708,            0.018006,              0.2419,             0.59249,             0.38359,             0.16182,            0.073499,            0.018301,            0.017645,            0.060454,           0.0024536,           0.0024536
                  43,             0.07729,            0.020628,            0.018694,             0.23989,             0.58829,             0.38218,             0.16341,            0.073371,             0.01828,            0.017615,            0.059469,           0.0024695,           0.0024695
                  44,            0.077163,             0.02415,            0.019811,             0.48281,             0.58333,              0.6813,              0.3027,            0.068904,            0.018705,            0.017575,            0.058483,           0.0024834,           0.0024834
                  45,            0.076429,            0.021916,            0.019315,             0.23381,             0.41667,             0.28333,             0.14281,            0.073931,            0.017742,            0.017548,            0.057495,           0.0024953,           0.0024953
                  46,            0.075483,            0.022179,            0.019604,             0.54817,             0.58333,             0.54518,             0.21918,            0.069078,            0.018167,            0.017377,            0.056505,           0.0025052,           0.0025052
                  47,            0.073437,            0.023243,            0.019242,             0.43689,             0.39249,             0.37531,             0.15811,            0.076191,            0.016285,            0.017081,            0.055513,           0.0025131,           0.0025131
                  48,            0.074673,            0.023841,            0.019625,             0.47733,             0.58333,             0.65887,             0.27412,            0.069043,            0.017664,            0.016885,            0.054519,            0.002519,            0.002519
                  49,            0.072339,            0.026431,            0.018936,              0.3737,             0.41667,             0.34375,             0.14567,            0.073659,             0.01667,            0.016714,            0.053523,            0.002523,            0.002523
                  50,            0.073745,            0.022289,            0.019153,             0.56487,             0.53786,             0.63707,             0.35003,            0.067383,            0.017647,            0.016452,            0.052525,            0.002525,            0.002525
                  51,            0.072183,            0.025364,            0.018771,             0.41585,             0.41667,             0.35527,             0.19225,            0.068602,            0.017395,            0.016284,            0.051525,            0.002525,            0.002525
                  52,            0.072621,            0.023302,            0.019059,             0.56704,             0.58333,             0.60786,             0.32888,            0.065951,            0.017376,            0.016177,            0.050523,            0.002523,            0.002523
                  53,            0.067963,            0.024216,            0.018571,             0.32459,             0.41667,              0.3688,             0.13504,            0.069826,            0.016739,            0.016071,            0.049519,           0.0025191,           0.0025191
                  54,            0.074413,            0.020154,            0.018319,             0.53477,             0.58333,             0.68645,               0.339,            0.063953,            0.017174,             0.01597,            0.048513,           0.0025132,           0.0025132
                  55,            0.067958,            0.020857,            0.017411,              0.2798,             0.41667,             0.29571,             0.10876,            0.070044,            0.016453,            0.015811,            0.047505,           0.0025053,           0.0025053
                  56,            0.070282,              0.0208,            0.017546,             0.52341,             0.58333,             0.58457,             0.25086,            0.065239,            0.016562,            0.015527,            0.046495,           0.0024954,           0.0024954
                  57,             0.06998,            0.023006,            0.018605,             0.38855,             0.41667,             0.40412,             0.15177,            0.068807,             0.01605,            0.015598,            0.045483,           0.0024835,           0.0024835
                  58,            0.070994,            0.018351,            0.016754,             0.52004,             0.62245,             0.63819,             0.23699,            0.065974,            0.015989,            0.015485,             0.04447,           0.0024696,           0.0024696
                  59,            0.065435,            0.020818,            0.018475,             0.71549,             0.58333,             0.67642,              0.2367,             0.06424,            0.015924,            0.015414,            0.043454,           0.0024538,           0.0024538
                  60,            0.070528,            0.022367,            0.018875,              0.7824,             0.49676,             0.63869,             0.24624,            0.066555,            0.015375,            0.015421,            0.042436,            0.002436,            0.002436
                  61,            0.065056,            0.019111,             0.01717,             0.59432,             0.58333,             0.55466,              0.2614,            0.063338,            0.015732,            0.015439,            0.041416,           0.0024162,           0.0024162
                  62,            0.071111,            0.021651,            0.018067,             0.82601,             0.56651,             0.64167,             0.27962,            0.066023,            0.015189,            0.015393,            0.040394,           0.0023944,           0.0023944
                  63,            0.064852,            0.021391,            0.017769,             0.77996,             0.58333,              0.6748,             0.27818,            0.065605,             0.01469,            0.015308,            0.039371,           0.0023707,           0.0023707
                  64,            0.068253,            0.019522,            0.018317,             0.88375,             0.58333,              0.7073,             0.28714,            0.065059,            0.014824,            0.015225,            0.038345,            0.002345,            0.002345
                  65,            0.068751,            0.018097,            0.018196,             0.87215,             0.58333,             0.66161,             0.22756,            0.065464,            0.014782,            0.015173,            0.037317,           0.0023172,           0.0023172
                  66,            0.066954,            0.019924,            0.018154,             0.78377,             0.58333,             0.71486,              0.2717,            0.063623,            0.014771,            0.015195,            0.036288,           0.0022876,           0.0022876
                  67,            0.065629,            0.018596,            0.018018,             0.93793,             0.58333,             0.71209,             0.29254,            0.065327,            0.014153,            0.015158,            0.035256,           0.0022559,           0.0022559
                  68,            0.068412,            0.014827,            0.019045,             0.97669,                0.56,             0.71438,              0.2871,            0.062764,            0.014435,             0.01514,            0.034222,           0.0022222,           0.0022222
                  69,             0.06304,            0.018608,            0.017518,             0.83439,             0.56098,             0.67606,             0.39337,            0.066481,            0.013483,             0.01492,            0.033187,           0.0021866,           0.0021866
                  70,            0.066235,            0.020299,            0.017688,             0.58774,             0.56064,             0.59572,             0.18289,              0.0653,            0.013969,             0.01488,            0.032149,            0.002149,            0.002149
                  71,            0.066668,            0.017738,            0.018279,             0.82827,             0.55341,             0.78018,             0.35397,            0.063547,            0.013598,            0.014786,            0.031109,           0.0021094,           0.0021094
                  72,             0.06321,            0.018437,            0.017496,             0.88125,             0.56695,             0.77238,             0.35512,            0.063878,            0.013656,            0.014816,            0.030068,           0.0020678,           0.0020678
                  73,            0.064996,            0.018669,            0.017794,             0.71705,             0.86858,             0.85491,             0.38346,            0.060784,            0.013751,            0.014771,            0.029024,           0.0020243,           0.0020243
                  74,            0.062823,            0.017989,            0.017502,             0.75481,             0.87682,             0.86934,             0.42639,            0.062246,            0.013345,            0.014694,            0.027979,           0.0019788,           0.0019788
                  75,            0.064033,            0.016816,            0.017558,             0.80376,             0.86952,              0.9062,             0.43075,            0.059707,            0.013421,            0.014673,            0.026931,           0.0019313,           0.0019313
                  76,            0.064611,            0.017153,            0.017946,              0.7558,             0.62021,             0.75642,             0.39823,            0.062516,            0.013229,            0.014725,            0.025882,           0.0018818,           0.0018818
                  77,            0.063885,             0.01529,            0.017082,             0.89016,             0.57655,             0.74137,             0.34673,            0.060892,            0.013238,            0.014716,             0.02483,           0.0018303,           0.0018303
                  78,            0.062677,            0.014402,            0.017806,             0.74044,             0.89302,             0.87637,             0.46209,            0.058265,            0.013151,            0.014639,            0.023777,           0.0017768,           0.0017768
                  79,            0.061761,            0.018865,            0.016158,             0.60732,             0.89543,             0.83825,             0.28955,            0.060502,            0.012914,            0.014688,            0.022721,           0.0017214,           0.0017214
                  80,            0.063781,            0.015026,            0.017421,             0.79075,              0.8859,             0.91253,             0.43636,            0.058332,            0.012782,            0.014664,            0.021664,            0.001664,            0.001664
                  81,            0.061164,            0.016471,            0.017136,             0.96719,             0.66036,             0.83998,             0.33235,            0.061543,            0.012544,            0.014664,            0.020605,           0.0016046,           0.0016046
                  82,            0.064662,            0.015555,            0.018487,             0.71213,             0.88524,             0.87068,             0.45909,            0.058161,            0.012399,            0.014587,            0.019543,           0.0015432,           0.0015432
                  83,             0.06193,            0.014377,            0.018552,             0.88461,             0.88649,             0.92483,             0.50665,            0.057547,             0.01232,            0.014539,             0.01848,           0.0014799,           0.0014799
                  84,             0.06162,            0.016132,            0.017031,             0.96272,             0.87872,             0.94324,             0.48393,            0.056378,            0.012173,            0.014438,            0.017415,           0.0014146,           0.0014146
                  85,            0.060795,            0.014594,            0.017376,             0.84211,             0.66667,             0.87011,             0.43818,            0.056973,            0.012195,            0.014474,            0.016347,           0.0013473,           0.0013473
                  86,            0.060724,            0.019461,            0.017063,             0.77636,             0.87736,             0.91741,             0.44453,            0.058139,            0.011859,            0.014392,            0.015278,            0.001278,            0.001278
                  87,            0.057982,            0.015953,            0.016931,             0.64615,             0.86828,             0.88146,               0.508,            0.056284,            0.011843,            0.014346,            0.014207,           0.0012067,           0.0012067
                  88,            0.059867,            0.016349,            0.017262,             0.89268,             0.84877,             0.93512,             0.39896,            0.057786,            0.011819,            0.014374,            0.013133,           0.0011334,           0.0011334
                  89,            0.059586,            0.015933,            0.016776,             0.95472,             0.86324,             0.95864,             0.54662,            0.055045,            0.011707,            0.014297,            0.012058,           0.0010582,           0.0010582
                  90,            0.056674,            0.015019,            0.016958,               0.814,              0.6315,             0.78089,             0.53582,            0.057218,            0.011467,            0.014203,            0.010981,            0.000981,            0.000981
                  91,            0.059836,            0.013003,            0.017735,             0.65124,               0.793,             0.82007,             0.49416,            0.055282,            0.011547,             0.01413,           0.0099018,          0.00090181,          0.00090181
                  92,            0.059024,            0.015036,            0.017156,             0.96874,             0.82979,             0.95864,             0.54627,            0.053986,            0.011569,            0.014087,           0.0088206,          0.00082064,          0.00082064
                  93,            0.058315,            0.013341,            0.017158,             0.88185,             0.84009,             0.93776,              0.5375,            0.054072,            0.011507,            0.014005,           0.0077375,          0.00073749,          0.00073749
                  94,            0.056419,            0.015252,             0.01659,             0.96497,             0.83103,               0.963,             0.47338,            0.054812,            0.011557,            0.013953,           0.0066524,          0.00065236,          0.00065236
                  95,            0.057983,            0.015802,            0.016992,             0.96312,             0.82627,               0.963,             0.54723,            0.053658,            0.011396,            0.013892,           0.0055653,          0.00056525,          0.00056525
                  96,             0.05681,             0.01699,            0.017586,             0.96202,             0.81793,               0.963,             0.61197,             0.05307,            0.011313,            0.013913,           0.0044762,          0.00047616,          0.00047616
                  97,            0.056595,            0.014269,            0.016674,             0.96346,             0.81385,             0.96833,             0.56419,            0.053604,            0.011292,            0.013889,           0.0033851,          0.00038509,          0.00038509
                  98,            0.055357,            0.015134,            0.015932,             0.96379,             0.81115,             0.95864,             0.59915,            0.052905,             0.01123,            0.013867,            0.002292,          0.00029204,          0.00029204
                  99,            0.054593,            0.015432,            0.016023,              0.9502,             0.82054,               0.963,             0.60102,            0.052736,            0.011129,            0.013846,            0.001197,          0.00019701,          0.00019701
