               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.010864,           0.0038708,                   0,             0.95195,                   1,             0.98455,             0.83069,            0.012197,           0.0040232,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.011418,           0.0038239,                   0,             0.95199,                   1,             0.98227,             0.83601,            0.011893,           0.0040378,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.010492,           0.0039961,                   0,             0.95194,                   1,             0.98227,             0.86573,            0.011181,           0.0040219,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.010511,           0.0033336,                   0,             0.95186,                   1,             0.98227,             0.78437,            0.012325,           0.0040259,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.010596,           0.0035662,                   0,             0.95181,                   1,             0.98227,             0.83905,            0.011099,           0.0038731,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.011444,           0.0038065,                   0,              0.9518,                   1,             0.98227,             0.85098,            0.012073,           0.0040438,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.011139,           0.0035739,                   0,             0.95162,                   1,                0.98,              0.7921,            0.014259,           0.0042284,                   0,            0.004258,            0.004258,            0.004258
                  60,             0.01267,            0.003893,                   0,             0.95156,                   1,             0.97773,             0.84655,             0.01147,           0.0039815,                   0,            0.004159,            0.004159,            0.004159
                  61,           0.0095121,           0.0034561,                   0,             0.95153,                   1,             0.98227,             0.84768,            0.012239,           0.0041116,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.010815,            0.003583,                   0,             0.95171,                   1,             0.98455,             0.84402,            0.011403,           0.0040276,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.010221,           0.0034807,                   0,             0.95173,                   1,             0.98455,             0.84455,            0.011844,               0.004,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.010917,           0.0039764,                   0,             0.95168,                   1,             0.98455,             0.84387,            0.011081,             0.00391,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.010486,           0.0036127,                   0,             0.95162,                   1,             0.97591,             0.81727,            0.011007,           0.0039166,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.011281,           0.0031437,                   0,             0.95165,                   1,             0.97364,             0.83179,            0.012807,           0.0040077,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.010773,           0.0032252,                   0,             0.95162,                   1,             0.97364,             0.82156,            0.011443,           0.0040839,                   0,            0.003466,            0.003466,            0.003466
                  68,           0.0090412,           0.0031628,                   0,             0.95148,                   1,             0.96909,              0.8627,             0.01049,           0.0040147,                   0,            0.003367,            0.003367,            0.003367
                  69,           0.0096152,           0.0036141,                   0,             0.95155,                   1,             0.97136,             0.86354,           0.0099785,           0.0039153,                   0,            0.003268,            0.003268,            0.003268
                  70,           0.0096186,           0.0036764,                   0,             0.95151,                   1,             0.97136,             0.87098,           0.0093575,           0.0038239,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.008656,           0.0035755,                   0,             0.95149,                   1,             0.97364,             0.84749,           0.0094677,           0.0037889,                   0,             0.00307,             0.00307,             0.00307
                  72,           0.0096339,           0.0035323,                   0,             0.95152,                   1,             0.97364,              0.8408,            0.010608,           0.0038341,                   0,            0.002971,            0.002971,            0.002971
                  73,           0.0097407,           0.0036516,                   0,             0.95162,                   1,             0.98227,             0.84903,            0.009923,           0.0037534,                   0,            0.002872,            0.002872,            0.002872
                  74,           0.0099265,           0.0033211,                   0,             0.95167,                   1,             0.98227,              0.8639,           0.0099139,           0.0037237,                   0,            0.002773,            0.002773,            0.002773
                  75,           0.0099269,           0.0037593,                   0,             0.95172,                   1,             0.98227,              0.8834,           0.0096907,           0.0036998,                   0,            0.002674,            0.002674,            0.002674
                  76,           0.0089127,           0.0032362,                   0,             0.95177,                   1,             0.98227,             0.89457,           0.0099043,            0.003711,                   0,            0.002575,            0.002575,            0.002575
                  77,           0.0088539,            0.003587,                   0,             0.95182,                   1,             0.98227,             0.88568,           0.0094046,           0.0036979,                   0,            0.002476,            0.002476,            0.002476
                  78,           0.0088603,           0.0036308,                   0,             0.95177,                   1,             0.98227,             0.87664,           0.0093784,           0.0036564,                   0,            0.002377,            0.002377,            0.002377
                  79,           0.0081561,           0.0031097,                   0,              0.9518,                   1,             0.98227,             0.87255,           0.0088118,           0.0036258,                   0,            0.002278,            0.002278,            0.002278
                  80,           0.0095668,           0.0034967,                   0,             0.95179,                   1,             0.98227,             0.87611,            0.010225,           0.0036828,                   0,            0.002179,            0.002179,            0.002179
                  81,           0.0082204,             0.00335,                   0,             0.95174,                   1,             0.98227,             0.88824,           0.0087297,           0.0036115,                   0,             0.00208,             0.00208,             0.00208
                  82,           0.0084229,           0.0032907,                   0,             0.95182,                   1,             0.98227,             0.88021,           0.0097285,           0.0036775,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.007933,           0.0030192,                   0,             0.95173,                   1,             0.98227,             0.87126,            0.009734,           0.0036821,                   0,            0.001882,            0.001882,            0.001882
                  84,           0.0088497,           0.0032412,                   0,             0.95175,                   1,             0.98227,             0.89905,            0.009041,           0.0036615,                   0,            0.001783,            0.001783,            0.001783
                  85,           0.0081517,           0.0032289,                   0,             0.95183,                   1,             0.98227,             0.88731,           0.0087544,           0.0036216,                   0,            0.001684,            0.001684,            0.001684
                  86,           0.0084466,           0.0034601,                   0,             0.95182,                   1,             0.98227,             0.89907,           0.0090679,            0.003656,                   0,            0.001585,            0.001585,            0.001585
                  87,           0.0086689,           0.0033961,                   0,             0.95186,                   1,             0.98227,             0.90229,             0.00903,           0.0036487,                   0,            0.001486,            0.001486,            0.001486
                  88,             0.00796,           0.0031701,                   0,             0.95189,                   1,             0.98227,             0.88654,           0.0089228,           0.0036699,                   0,            0.001387,            0.001387,            0.001387
                  89,           0.0082846,           0.0030436,                   0,             0.95187,                   1,                0.98,             0.88188,           0.0088519,           0.0036687,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.008222,           0.0035739,                   0,             0.95187,                   1,                0.98,             0.88876,           0.0089727,           0.0036765,                   0,            0.001189,            0.001189,            0.001189
                  91,           0.0070076,           0.0030344,                   0,             0.95186,                   1,             0.98227,             0.88805,           0.0088895,           0.0036743,                   0,             0.00109,             0.00109,             0.00109
                  92,           0.0084962,           0.0033117,                   0,             0.95192,                   1,             0.98455,             0.89009,           0.0090304,            0.003668,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.008849,           0.0035536,                   0,             0.95185,                   1,                0.98,             0.87825,            0.009311,            0.003662,                   0,            0.000892,            0.000892,            0.000892
                  94,           0.0080771,           0.0033155,                   0,             0.95192,                   1,             0.98227,             0.87218,           0.0091481,           0.0036632,                   0,            0.000793,            0.000793,            0.000793
                  95,           0.0086005,           0.0033495,                   0,             0.95189,                   1,             0.98227,             0.88748,           0.0088969,           0.0036315,                   0,            0.000694,            0.000694,            0.000694
                  96,           0.0076405,            0.002996,                   0,              0.9519,                   1,                0.98,             0.88526,           0.0087503,           0.0036412,                   0,            0.000595,            0.000595,            0.000595
                  97,           0.0077708,           0.0035051,                   0,             0.95187,                   1,             0.98227,             0.89085,           0.0085831,           0.0036281,                   0,            0.000496,            0.000496,            0.000496
                  98,           0.0082001,           0.0031083,                   0,              0.9519,                   1,                0.98,             0.89208,            0.008503,           0.0036519,                   0,            0.000397,            0.000397,            0.000397
                  99,           0.0077103,           0.0033878,                   0,             0.95187,                   1,             0.98227,             0.89438,           0.0084948,           0.0036438,                   0,            0.000298,            0.000298,            0.000298
