               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  22,            0.041929,            0.014785,                   0,             0.55845,             0.28571,             0.31295,              0.1304,            0.046453,           0.0091017,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.042707,            0.016313,                   0,             0.66453,             0.28571,             0.32617,             0.17568,            0.040348,           0.0098734,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.042146,            0.016118,                   0,             0.47227,             0.28571,             0.27911,             0.14346,            0.041409,           0.0091897,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.043731,            0.014474,                   0,             0.92533,             0.28571,             0.40293,             0.15445,            0.036635,            0.009719,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.041444,            0.014416,                   0,             0.85041,             0.28571,             0.45634,             0.18513,            0.041296,           0.0090012,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.041965,             0.01292,                   0,             0.86685,             0.28571,             0.47609,             0.17966,            0.038306,           0.0089555,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.039744,            0.014378,                   0,             0.71243,             0.53255,             0.58247,             0.27152,            0.033408,           0.0090519,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.030793,            0.013387,                   0,             0.42646,             0.57143,             0.34579,            0.078362,            0.043784,           0.0078834,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.050429,           0.0097192,                   0,              0.4661,             0.57143,             0.41118,             0.27082,            0.037581,           0.0081091,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.040312,             0.01392,                   0,             0.67314,             0.57143,             0.60575,             0.30821,            0.032847,           0.0084527,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.037866,            0.012483,                   0,             0.70064,             0.57143,             0.60431,             0.24428,            0.040073,           0.0071212,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.033702,            0.011382,                   0,             0.68204,             0.57143,             0.59463,              0.3148,            0.035237,           0.0074861,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.033616,            0.012161,                   0,             0.61576,             0.57143,             0.56769,             0.25482,             0.03489,           0.0074884,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.036037,            0.010533,                   0,             0.62162,             0.71429,             0.64984,             0.35376,            0.030679,           0.0076903,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.031182,            0.010518,                   0,             0.67492,             0.57143,             0.59635,             0.32863,            0.033729,           0.0072697,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.031482,            0.010904,                   0,             0.90426,             0.67634,             0.77523,             0.40845,            0.028627,           0.0077316,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.030265,            0.012969,                   0,             0.85791,             0.57143,             0.74318,             0.40915,            0.026532,           0.0075026,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.028904,            0.011797,                   0,             0.57924,             0.71429,             0.65684,             0.35533,            0.032812,           0.0064957,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.030606,            0.010296,                   0,             0.70415,             0.68134,             0.72147,             0.42939,            0.028251,           0.0066146,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.031421,             0.01003,                   0,                   1,             0.77499,             0.84901,             0.51298,            0.027831,           0.0066811,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.029543,             0.01094,                   0,             0.76284,             0.78571,             0.75712,             0.48998,             0.02595,            0.006655,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.025727,            0.011499,                   0,             0.97535,             0.78571,             0.85712,             0.53695,             0.02254,           0.0066616,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.026298,            0.011389,                   0,             0.78193,             0.76931,             0.77234,             0.46556,            0.030625,           0.0056868,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.029836,            0.008162,                   0,             0.88558,             0.71429,             0.83301,             0.41637,            0.029358,           0.0057979,                   0,            0.005644,            0.005644,            0.005644
                  46,             0.02766,           0.0079514,                   0,             0.90729,             0.78571,             0.83165,             0.50414,             0.02544,           0.0058666,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.027642,           0.0093601,                   0,              0.9907,             0.78571,             0.90225,             0.51593,            0.024155,           0.0057893,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.024775,           0.0097935,                   0,             0.74347,             0.82915,             0.87369,             0.46565,            0.023115,           0.0058271,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.026198,           0.0089151,                   0,             0.98877,             0.78571,             0.89825,             0.54643,            0.027435,           0.0053757,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.031581,           0.0082586,                   0,             0.76806,             0.78571,             0.83492,             0.50738,            0.024148,           0.0053572,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.025282,           0.0080446,                   0,                   1,             0.84693,             0.91182,             0.41973,            0.025477,           0.0053946,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.024813,           0.0092908,                   0,             0.74814,             0.85714,             0.88989,             0.56429,              0.0208,           0.0053287,                   0,            0.004951,            0.004951,            0.004951
                  53,             0.02162,            0.008386,                   0,                   1,              0.9065,             0.96955,             0.63075,            0.019022,           0.0052872,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.022187,           0.0088406,                   0,                   1,             0.63827,             0.84911,             0.44085,            0.027098,           0.0048366,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.028079,           0.0072273,                   0,              0.7009,             0.83778,             0.86044,             0.53348,             0.02298,           0.0049717,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.024787,           0.0079314,                   0,             0.98617,             0.85714,             0.96345,              0.6768,            0.019748,           0.0049271,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.022957,            0.008073,                   0,                   1,             0.83788,             0.96725,             0.63733,            0.018296,           0.0049283,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.018594,           0.0077509,                   0,             0.99408,             0.85714,             0.97011,             0.65088,            0.016611,           0.0048602,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.021509,           0.0078362,                   0,             0.86463,             0.91327,             0.94211,             0.64833,            0.023117,           0.0045008,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.027173,           0.0076324,                   0,                   1,             0.92781,             0.98625,             0.67553,            0.018467,           0.0045217,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.021595,           0.0078437,                   0,             0.81927,              0.9724,             0.91824,             0.64933,            0.020387,           0.0045431,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.019723,           0.0065621,                   0,                   1,             0.92463,             0.99033,             0.73287,            0.017908,           0.0044553,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.020109,           0.0069857,                   0,                   1,             0.99046,               0.995,              0.7431,            0.016584,           0.0043471,                   0,            0.003862,            0.003862,            0.003862
                  64,             0.01961,           0.0067107,                   0,                   1,             0.98118,               0.995,             0.67752,            0.020801,           0.0043063,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.022849,           0.0066656,                   0,             0.98395,             0.92857,             0.99033,             0.69959,             0.01784,           0.0043018,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.022781,           0.0070323,                   0,                   1,             0.98908,               0.995,             0.73944,            0.020618,           0.0042226,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.021357,           0.0070484,                   0,                   1,             0.99054,               0.995,             0.71792,            0.016469,            0.004217,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.019119,           0.0077053,                   0,                   1,             0.99555,               0.995,             0.73194,            0.015288,           0.0041629,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.017085,           0.0066979,                   0,                   1,             0.99576,               0.995,             0.69383,            0.018803,            0.004065,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.022902,           0.0078713,                   0,             0.99605,             0.92857,             0.99033,             0.72474,            0.017816,           0.0040616,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.020119,           0.0057401,                   0,                   1,             0.98404,               0.995,             0.71941,            0.016973,           0.0039856,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.015174,           0.0054622,                   0,             0.99938,                   1,               0.995,             0.70627,            0.015037,            0.003978,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.019829,           0.0064851,                   0,                   1,             0.99909,               0.995,             0.70349,            0.015199,           0.0039525,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.018028,           0.0064456,                   0,             0.99775,                   1,               0.995,             0.75848,            0.016459,           0.0039324,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.019138,           0.0072767,                   0,              0.9967,                   1,               0.995,             0.74639,            0.016637,           0.0039151,                   0,            0.002674,            0.002674,            0.002674
                  76,             0.01929,           0.0062918,                   0,             0.99621,                   1,               0.995,             0.75279,            0.016072,           0.0038765,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.016842,           0.0062382,                   0,             0.99887,                   1,               0.995,             0.71755,            0.014357,           0.0039065,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.015628,           0.0064928,                   0,             0.99323,                   1,               0.995,             0.72461,            0.014313,           0.0038444,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.016557,           0.0061153,                   0,             0.99502,                   1,               0.995,             0.73732,            0.016369,           0.0038334,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.016178,           0.0059049,                   0,             0.99593,                   1,               0.995,             0.73647,            0.013932,            0.003839,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.015597,           0.0060534,                   0,             0.99711,                   1,               0.995,             0.70141,            0.013581,           0.0038687,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.014869,           0.0060893,                   0,             0.99767,                   1,               0.995,             0.70726,            0.013377,           0.0038257,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.015717,           0.0065152,                   0,             0.99914,                   1,               0.995,             0.73974,            0.014862,           0.0037951,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.017438,           0.0063284,                   0,             0.99756,                   1,               0.995,             0.73299,            0.013361,           0.0037712,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.016432,           0.0054057,                   0,             0.99682,                   1,               0.995,             0.70618,            0.013544,           0.0037599,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.015068,           0.0056292,                   0,             0.99627,                   1,               0.995,             0.70611,            0.013004,           0.0037243,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.014639,           0.0063579,                   0,             0.99615,                   1,               0.995,             0.67437,            0.012687,           0.0036971,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.013779,           0.0054693,                   0,             0.99414,                   1,               0.995,             0.75424,            0.013228,           0.0036595,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.014374,           0.0063251,                   0,             0.99545,                   1,               0.995,             0.75125,            0.012638,           0.0036508,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.015549,           0.0061864,                   0,             0.99737,                   1,               0.995,             0.75928,            0.012589,           0.0036083,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.014216,           0.0058975,                   0,             0.99579,                   1,               0.995,             0.74759,            0.011925,           0.0035963,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.015034,           0.0051716,                   0,             0.99695,                   1,               0.995,             0.74324,            0.011751,           0.0036153,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.014633,           0.0057044,                   0,             0.99647,                   1,               0.995,              0.7543,            0.012005,           0.0035829,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.016432,            0.006968,                   0,             0.99639,                   1,               0.995,             0.74563,            0.011924,           0.0035572,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.014759,           0.0058234,                   0,             0.99613,                   1,               0.995,              0.7399,            0.011683,           0.0035369,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.014125,           0.0059831,                   0,             0.99512,                   1,               0.995,             0.74511,            0.011784,           0.0035303,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.013348,           0.0054796,                   0,             0.99405,                   1,               0.995,             0.73748,            0.011954,           0.0035462,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.013859,           0.0061033,                   0,             0.99562,                   1,               0.995,             0.72498,            0.011736,           0.0035446,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.012437,           0.0055826,                   0,             0.99597,                   1,               0.995,             0.73156,            0.011466,           0.0035042,                   0,            0.000298,            0.000298,            0.000298
