               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  31,            0.026871,           0.0067215,                   0,             0.97229,             0.85714,             0.97331,             0.55465,            0.021698,           0.0039983,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.025008,            0.006369,                   0,             0.98497,                   1,               0.995,             0.59289,            0.022938,           0.0037874,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.019914,           0.0057469,                   0,             0.99054,                   1,               0.995,              0.6473,            0.018143,           0.0038334,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.018257,           0.0060472,                   0,             0.98345,             0.85714,             0.95456,             0.64532,            0.025606,           0.0037464,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.027003,           0.0054322,                   0,             0.98876,                   1,               0.995,             0.71672,            0.019312,           0.0037847,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.021306,           0.0053566,                   0,             0.98631,                   1,               0.995,             0.61355,            0.019157,           0.0038849,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.020446,           0.0057409,                   0,              0.9925,                   1,               0.995,             0.57675,            0.017342,           0.0039083,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.021259,           0.0066552,                   0,             0.99397,                   1,               0.995,             0.65294,            0.016746,           0.0038839,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.019621,           0.0062691,                   0,             0.98466,                   1,               0.995,             0.57018,            0.023958,           0.0036978,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.022804,           0.0056811,                   0,             0.99374,                   1,               0.995,             0.69035,            0.017349,           0.0038658,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.020311,            0.005674,                   0,                   1,              0.9999,               0.995,             0.71874,            0.018699,           0.0037308,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.020084,           0.0061654,                   0,             0.86866,                   1,              0.9775,             0.75685,            0.018439,           0.0037894,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.018138,           0.0064388,                   0,             0.99366,                   1,               0.995,             0.76607,            0.016916,           0.0037226,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.017866,           0.0063868,                   0,             0.98223,                   1,               0.995,             0.55327,            0.024378,           0.0035472,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.023879,           0.0048284,                   0,             0.98971,                   1,               0.995,             0.69198,             0.01961,           0.0035146,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.021757,           0.0047387,                   0,              0.9268,                   1,             0.98567,             0.62371,            0.020621,           0.0035084,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.022903,           0.0054516,                   0,             0.98729,                   1,               0.995,             0.71726,            0.018149,           0.0034896,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.018481,           0.0056658,                   0,             0.98919,                   1,               0.995,              0.7698,            0.017466,            0.003431,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.018155,           0.0054018,                   0,             0.99338,                   1,               0.995,             0.58143,            0.020939,           0.0035709,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.022571,           0.0057211,                   0,             0.98649,                   1,               0.995,             0.65385,            0.017827,           0.0035874,                   0,            0.005149,            0.005149,            0.005149
                  51,             0.01904,           0.0053288,                   0,             0.99439,                   1,               0.995,             0.75355,            0.018683,           0.0035032,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.020117,           0.0061258,                   0,             0.99406,                   1,               0.995,             0.71899,            0.016373,           0.0034506,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.016852,           0.0052726,                   0,             0.99473,                   1,               0.995,             0.75306,            0.013998,           0.0034531,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.016866,           0.0058445,                   0,               0.995,                   1,               0.995,             0.65203,            0.020476,           0.0034301,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.020141,           0.0051878,                   0,             0.99455,                   1,               0.995,              0.6982,             0.01698,           0.0034439,                   0,            0.004654,            0.004654,            0.004654
                  56,             0.01913,           0.0054709,                   0,             0.99488,                   1,               0.995,             0.69567,            0.015887,              0.0034,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.019391,           0.0055195,                   0,             0.99454,                   1,               0.995,             0.67497,            0.017753,           0.0032895,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.016283,           0.0051958,                   0,              0.9938,                   1,               0.995,             0.75049,            0.014831,           0.0032469,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.016342,           0.0052744,                   0,             0.99398,                   1,               0.995,              0.6959,            0.015653,            0.003292,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.018304,           0.0055749,                   0,             0.99506,                   1,               0.995,             0.78795,            0.013731,           0.0032324,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.015674,           0.0054157,                   0,             0.99513,                   1,               0.995,             0.77195,            0.013895,           0.0032142,                   0,             0.00406,             0.00406,             0.00406
                  62,             0.01419,            0.004518,                   0,             0.99563,                   1,               0.995,             0.79485,            0.012294,           0.0031692,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.014874,           0.0048424,                   0,             0.99572,                   1,               0.995,             0.80257,            0.012575,           0.0031486,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.015662,           0.0047508,                   0,             0.99563,                   1,               0.995,             0.70028,            0.017862,           0.0032745,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.018571,           0.0048209,                   0,             0.99513,                   1,               0.995,             0.79673,            0.011941,           0.0031865,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.015214,           0.0050803,                   0,             0.99521,                   1,               0.995,             0.73853,            0.013173,           0.0032395,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.015452,           0.0052478,                   0,             0.99544,                   1,               0.995,              0.7602,            0.013775,           0.0031717,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.013616,           0.0055635,                   0,             0.99534,                   1,               0.995,             0.80755,            0.012422,           0.0031262,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.013929,           0.0048702,                   0,             0.99564,                   1,               0.995,             0.68279,            0.018302,           0.0033047,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.020028,           0.0060858,                   0,             0.99571,                   1,               0.995,             0.74183,            0.013872,            0.003178,                   0,            0.003169,            0.003169,            0.003169
                  71,             0.01491,           0.0042546,                   0,             0.99538,                   1,               0.995,             0.72993,             0.01289,           0.0031642,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.011942,           0.0040352,                   0,             0.99572,                   1,               0.995,             0.78779,            0.011901,           0.0031537,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.014792,           0.0048068,                   0,             0.99572,                   1,               0.995,             0.78737,            0.011856,           0.0031535,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.013297,           0.0048697,                   0,             0.99536,                   1,               0.995,             0.82019,            0.012138,           0.0031346,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.013585,           0.0052384,                   0,             0.99532,                   1,               0.995,             0.76228,            0.012218,             0.00311,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.014872,           0.0046881,                   0,             0.99535,                   1,               0.995,             0.79677,            0.011964,            0.003106,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.012935,           0.0048164,                   0,             0.99528,                   1,               0.995,             0.77582,            0.011911,            0.003111,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.012211,            0.004878,                   0,               0.995,                   1,               0.995,             0.75751,            0.012191,            0.003059,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.013452,           0.0045484,                   0,             0.99572,                   1,               0.995,             0.77994,            0.013062,            0.003066,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.013054,            0.004508,                   0,              0.9957,                   1,               0.995,             0.76989,            0.011583,           0.0030409,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.012003,            0.004571,                   0,             0.99572,                   1,               0.995,             0.79804,            0.011241,           0.0030579,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.011682,           0.0046059,                   0,             0.99572,                   1,               0.995,             0.77097,            0.010953,           0.0030587,                   0,            0.001981,            0.001981,            0.001981
                  83,             0.01224,           0.0049626,                   0,             0.99569,                   1,               0.995,             0.77867,              0.0119,           0.0030376,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.012943,           0.0046911,                   0,             0.99566,                   1,               0.995,             0.80008,             0.01077,           0.0029889,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.012626,           0.0041145,                   0,             0.99549,                   1,               0.995,             0.79277,            0.011461,           0.0030269,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.011234,           0.0042392,                   0,             0.99548,                   1,               0.995,             0.79388,            0.010805,            0.002998,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.011504,           0.0048282,                   0,             0.99549,                   1,               0.995,             0.79007,            0.010613,            0.002978,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.010265,           0.0041633,                   0,              0.9955,                   1,               0.995,             0.76466,            0.010761,           0.0029546,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.010967,           0.0050132,                   0,             0.99558,                   1,               0.995,             0.75724,             0.01142,           0.0029749,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.012393,           0.0048205,                   0,             0.99571,                   1,               0.995,              0.7722,            0.010471,           0.0029515,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.010638,            0.004468,                   0,             0.99568,                   1,               0.995,             0.79349,            0.010213,           0.0029456,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.011296,           0.0039532,                   0,             0.99569,                   1,               0.995,             0.79071,            0.010173,           0.0029824,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.011118,           0.0044938,                   0,             0.99579,                   1,               0.995,             0.79307,            0.010145,           0.0029285,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.012554,           0.0054654,                   0,              0.9957,                   1,               0.995,             0.80487,           0.0099989,           0.0029219,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.011198,           0.0044828,                   0,             0.99579,                   1,               0.995,             0.79945,            0.010007,           0.0029203,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.010959,           0.0046152,                   0,             0.99574,                   1,               0.995,             0.80135,           0.0099587,           0.0029022,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.010524,            0.004192,                   0,             0.99547,                   1,               0.995,             0.80638,           0.0097853,            0.002928,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.010847,           0.0047463,                   0,             0.99558,                   1,               0.995,             0.81508,           0.0098403,           0.0029125,                   0,            0.000397,            0.000397,            0.000397
                  99,           0.0096969,           0.0044656,                   0,             0.99574,                   1,               0.995,             0.80516,           0.0097718,           0.0028877,                   0,            0.000298,            0.000298,            0.000298
