               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.019179,           0.0043451,                   0,             0.89387,                   1,               0.984,             0.75896,            0.015642,           0.0043507,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.017283,           0.0040052,                   0,             0.89426,                   1,               0.951,             0.73987,            0.019643,           0.0043591,                   0,            0.006337,            0.006337,            0.006337
                  39,             0.01567,           0.0037376,                   0,             0.89426,                   1,               0.951,             0.73987,            0.019643,           0.0043591,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.022377,           0.0046699,                   0,              0.8754,                   1,               0.951,             0.61084,            0.027001,           0.0044989,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.025898,           0.0043639,                   0,             0.86795,                   1,                0.94,             0.55084,            0.030958,           0.0046302,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.022881,            0.004048,                   0,             0.87109,                   1,                0.94,             0.55409,            0.029412,           0.0045659,                   0,            0.005941,            0.005941,            0.005941
                  43,             0.01946,           0.0039957,                   0,              0.8679,                   1,               0.907,             0.62239,            0.023883,           0.0044634,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.015766,           0.0043873,                   0,             0.88019,                   1,               0.907,             0.72825,            0.017308,           0.0043555,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.013809,           0.0041607,                   0,             0.89364,                   1,               0.907,             0.78785,            0.013829,            0.004364,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.013612,           0.0036474,                   0,             0.89354,                   1,               0.907,             0.76194,            0.013428,           0.0043399,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.013543,           0.0040934,                   0,             0.89374,                   1,               0.918,             0.74707,            0.013811,           0.0044126,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.011713,           0.0041701,                   0,             0.89374,                   1,               0.918,             0.77506,            0.012522,           0.0043307,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.013138,           0.0047785,                   0,             0.89378,                   1,               0.918,             0.75429,            0.013137,           0.0043099,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.012591,           0.0045405,                   0,             0.89373,                   1,               0.918,             0.77061,            0.011706,           0.0042792,                   0,            0.005149,            0.005149,            0.005149
                  51,             0.01235,           0.0038994,                   0,              0.8939,                   1,               0.918,             0.73911,            0.015293,           0.0043264,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.011691,           0.0036648,                   0,             0.89404,                   1,               0.918,             0.77224,            0.011987,           0.0042229,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.012481,           0.0039655,                   0,              0.8941,                   1,               0.918,             0.73103,            0.017443,           0.0044664,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.013086,           0.0038959,                   0,             0.89401,                   1,               0.918,             0.76028,             0.01261,           0.0043258,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.013957,           0.0042546,                   0,             0.89401,                   1,               0.918,             0.76028,             0.01261,           0.0043258,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.018242,            0.004742,                   0,             0.89414,                   1,               0.918,              0.6962,            0.015959,           0.0045276,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.019998,             0.00441,                   0,             0.89401,                   1,               0.929,             0.68239,            0.018103,           0.0046413,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.019299,           0.0044829,                   0,             0.89401,                   1,               0.907,             0.70566,            0.017517,           0.0046136,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.015619,           0.0040119,                   0,             0.89411,                   1,               0.907,              0.7421,             0.01561,           0.0045483,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.012721,           0.0031467,                   0,             0.89407,                   1,              0.8955,             0.75706,            0.015009,           0.0044742,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.013657,           0.0041664,                   0,             0.89407,                   1,               0.918,             0.71768,            0.016325,           0.0045094,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.012521,           0.0039549,                   0,             0.89413,                   1,               0.929,              0.7451,            0.014813,           0.0044324,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.010295,           0.0033779,                   0,             0.89412,                   1,               0.929,             0.75234,            0.013417,            0.004393,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.010799,           0.0038078,                   0,             0.89414,                   1,               0.929,              0.7959,             0.01241,            0.004314,                   0,            0.003763,            0.003763,            0.003763
                  65,           0.0097101,           0.0037966,                   0,             0.89423,                   1,               0.929,             0.77801,            0.012152,           0.0043278,                   0,            0.003664,            0.003664,            0.003664
                  66,           0.0098267,           0.0037613,                   0,             0.89421,                   1,               0.918,             0.77683,            0.013379,           0.0043861,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.010823,           0.0040605,                   0,             0.89413,                   1,               0.929,             0.78609,             0.01231,           0.0043746,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.010836,           0.0036433,                   0,             0.89423,                   1,               0.929,             0.81183,             0.01204,           0.0044006,                   0,            0.003367,            0.003367,            0.003367
                  69,           0.0099464,           0.0037347,                   0,             0.89412,                   1,               0.918,             0.79667,            0.011214,           0.0043541,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.010879,           0.0037598,                   0,             0.89427,                   1,               0.929,             0.80371,            0.011746,           0.0044092,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.010271,           0.0036398,                   0,             0.89427,                   1,               0.929,             0.80371,            0.011746,           0.0044092,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.011223,           0.0041111,                   0,             0.89423,                   1,               0.929,             0.78182,            0.012796,           0.0044219,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.011682,           0.0040257,                   0,             0.89416,                   1,               0.918,             0.76042,            0.013471,            0.004493,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.011815,           0.0040188,                   0,             0.89425,                   1,               0.918,             0.77019,            0.012373,           0.0044033,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.010116,           0.0036086,                   0,             0.89425,                   1,               0.918,              0.7851,            0.010923,            0.004338,                   0,            0.002674,            0.002674,            0.002674
                  76,           0.0098027,           0.0033765,                   0,             0.89422,                   1,               0.918,             0.81235,             0.01031,           0.0042949,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.010241,           0.0038693,                   0,              0.8942,                   1,               0.918,             0.79909,            0.010906,           0.0043196,                   0,            0.002476,            0.002476,            0.002476
                  78,           0.0091071,           0.0031072,                   0,             0.89415,                   1,               0.918,             0.80038,            0.010686,           0.0042963,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.010074,           0.0033284,                   0,             0.89409,                   1,               0.918,             0.81021,            0.011078,           0.0043388,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.010156,           0.0035369,                   0,             0.89418,                   1,               0.918,             0.82798,            0.011578,           0.0043536,                   0,            0.002179,            0.002179,            0.002179
                  81,           0.0086819,           0.0032461,                   0,             0.89408,                   1,               0.907,              0.8011,             0.01071,           0.0042558,                   0,             0.00208,             0.00208,             0.00208
                  82,           0.0095232,            0.003621,                   0,              0.8942,                   1,               0.907,             0.81576,            0.010465,           0.0042374,                   0,            0.001981,            0.001981,            0.001981
                  83,           0.0096892,           0.0033849,                   0,              0.8942,                   1,               0.907,             0.81423,            0.010792,           0.0042564,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.009918,           0.0034251,                   0,             0.89411,                   1,               0.929,             0.84157,            0.009853,           0.0041571,                   0,            0.001783,            0.001783,            0.001783
                  85,           0.0083565,           0.0030207,                   0,             0.89419,                   1,               0.951,             0.85922,           0.0097249,            0.004134,                   0,            0.001684,            0.001684,            0.001684
                  86,           0.0087755,            0.003152,                   0,             0.89419,                   1,               0.951,             0.84656,             0.01036,           0.0041983,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.010753,           0.0041377,                   0,             0.89419,                   1,               0.951,             0.84656,             0.01036,           0.0041983,                   0,            0.001486,            0.001486,            0.001486
                  88,           0.0087451,           0.0035818,                   0,             0.89428,                   1,               0.951,              0.8352,            0.011017,           0.0042323,                   0,            0.001387,            0.001387,            0.001387
                  89,           0.0086642,           0.0030821,                   0,             0.89429,                   1,               0.951,             0.81946,            0.011388,           0.0042166,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.010054,           0.0040121,                   0,             0.89421,                   1,               0.951,             0.81946,            0.011314,           0.0042119,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.010091,           0.0034865,                   0,             0.89428,                   1,               0.951,             0.81952,            0.010772,           0.0041798,                   0,             0.00109,             0.00109,             0.00109
                  92,           0.0087791,           0.0034033,                   0,             0.89428,                   1,               0.951,             0.82939,            0.010006,           0.0041375,                   0,            0.000991,            0.000991,            0.000991
                  93,           0.0087323,           0.0033741,                   0,             0.89428,                   1,               0.951,             0.84431,           0.0094073,            0.004111,                   0,            0.000892,            0.000892,            0.000892
                  94,           0.0083343,           0.0033394,                   0,             0.89429,                   1,               0.951,             0.84442,           0.0092557,           0.0041063,                   0,            0.000793,            0.000793,            0.000793
                  95,           0.0092718,           0.0036182,                   0,              0.8943,                   1,               0.951,             0.84538,           0.0092579,           0.0040853,                   0,            0.000694,            0.000694,            0.000694
                  96,           0.0082801,           0.0038134,                   0,             0.89429,                   1,               0.951,             0.84524,           0.0093623,           0.0041283,                   0,            0.000595,            0.000595,            0.000595
                  97,           0.0089988,           0.0032465,                   0,             0.89432,                   1,               0.951,              0.8355,           0.0094102,             0.00412,                   0,            0.000496,            0.000496,            0.000496
                  98,           0.0082807,           0.0034467,                   0,             0.89432,                   1,               0.951,             0.84726,           0.0095117,           0.0041302,                   0,            0.000397,            0.000397,            0.000397
                  99,           0.0083713,           0.0031692,                   0,             0.89434,                   1,               0.951,             0.83618,           0.0095576,           0.0041156,                   0,            0.000298,            0.000298,            0.000298
