               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.022237,           0.0050786,                   0,             0.98008,             0.96667,             0.99403,             0.66141,            0.021349,            0.003444,                   0,            0.008911,            0.008911,            0.008911
                  13,            0.024299,           0.0053198,                   0,                   1,             0.99293,               0.995,             0.52688,             0.02419,           0.0034194,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.021383,           0.0048117,                   0,              0.9814,                   1,               0.995,             0.64305,            0.022254,           0.0034652,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.020473,           0.0049237,                   0,             0.93743,              0.9989,             0.98518,              0.7429,            0.021142,            0.003367,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.022188,            0.004859,                   0,             0.93748,              0.9997,             0.97962,             0.68145,            0.021735,           0.0034304,                   0,            0.008515,            0.008515,            0.008515
                  17,              0.0227,            0.004846,                   0,             0.93057,             0.96667,             0.99071,             0.64861,             0.02509,           0.0033109,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.022453,           0.0041432,                   0,             0.96706,             0.97886,             0.99403,             0.60136,            0.025386,           0.0033565,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.021053,           0.0051053,                   0,             0.93319,                   1,             0.98576,             0.62626,            0.019251,           0.0034125,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.018918,           0.0043728,                   0,             0.99544,                   1,               0.995,             0.65433,            0.017879,           0.0032216,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.022196,           0.0050059,                   0,             0.99501,                   1,               0.995,             0.62996,            0.022052,           0.0033324,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.019123,           0.0050878,                   0,             0.99159,                   1,               0.995,             0.71757,             0.01766,           0.0032699,                   0,            0.007921,            0.007921,            0.007921
                  23,             0.01729,           0.0043242,                   0,             0.99645,                   1,               0.995,             0.65777,            0.023398,           0.0031867,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.020132,           0.0044481,                   0,             0.99627,                   1,               0.995,             0.62591,            0.021194,           0.0032731,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.018055,           0.0048124,                   0,             0.99578,                   1,               0.995,             0.74251,            0.018459,           0.0031319,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.021669,           0.0045659,                   0,             0.99568,                   1,               0.995,              0.7045,             0.01888,           0.0030894,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.018195,           0.0043986,                   0,             0.99432,                   1,               0.995,              0.6335,            0.022754,           0.0033049,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.018784,           0.0044141,                   0,             0.99754,                   1,               0.995,             0.74517,            0.017061,           0.0031146,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.017533,           0.0045701,                   0,             0.99759,                   1,               0.995,             0.77213,            0.015333,           0.0031552,                   0,            0.007228,            0.007228,            0.007228
                  30,             0.01695,           0.0046315,                   0,             0.99743,                   1,               0.995,             0.74175,            0.020299,           0.0030701,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.018262,            0.004044,                   0,             0.99737,                   1,               0.995,             0.72623,             0.01713,           0.0030367,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.016856,           0.0038571,                   0,             0.99709,                   1,               0.995,             0.61276,            0.022706,            0.003179,                   0,            0.006931,            0.006931,            0.006931
                  33,             0.01824,           0.0044824,                   0,             0.99766,                   1,               0.995,             0.75041,            0.018483,            0.003123,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.020108,           0.0043366,                   0,             0.99723,                   1,               0.995,             0.77921,            0.016475,           0.0032069,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.016308,           0.0046997,                   0,              0.9975,                   1,               0.995,             0.74595,            0.017864,           0.0030876,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.014502,           0.0036879,                   0,             0.99756,                   1,               0.995,             0.79508,            0.014554,           0.0028835,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.014266,           0.0038759,                   0,             0.99766,                   1,               0.995,             0.71157,            0.016736,           0.0029273,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.014903,           0.0043378,                   0,             0.99782,                   1,               0.995,              0.7584,            0.015319,           0.0027958,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.016273,           0.0043036,                   0,              0.9975,                   1,               0.995,             0.75506,            0.016577,           0.0027969,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.015843,           0.0041808,                   0,             0.99711,                   1,               0.995,             0.74786,            0.019071,           0.0027702,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.018343,           0.0041669,                   0,             0.99744,                   1,               0.995,             0.79636,            0.013644,           0.0027144,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.014337,           0.0041623,                   0,             0.99761,                   1,               0.995,             0.75853,            0.016885,            0.002766,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.014181,           0.0036185,                   0,             0.99757,                   1,               0.995,              0.7266,            0.016843,           0.0028035,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.015827,           0.0040355,                   0,             0.99744,                   1,               0.995,             0.76871,            0.013563,           0.0027512,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.013508,           0.0040509,                   0,              0.9975,                   1,               0.995,             0.79628,            0.014287,           0.0027418,                   0,            0.005644,            0.005644,            0.005644
                  46,             0.01406,           0.0038935,                   0,              0.9973,                   1,               0.995,             0.68984,            0.017596,            0.002784,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.014783,           0.0041266,                   0,              0.9974,                   1,               0.995,             0.76967,            0.016118,           0.0028361,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.013755,           0.0041278,                   0,             0.99738,                   1,               0.995,              0.7928,            0.013753,           0.0027966,                   0,            0.005347,            0.005347,            0.005347
                  49,             0.01347,            0.003785,                   0,             0.99745,                   1,               0.995,             0.77407,            0.014606,           0.0026935,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.015604,           0.0042696,                   0,             0.99769,                   1,               0.995,             0.74551,            0.014817,           0.0027167,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.012482,           0.0039342,                   0,             0.99754,                   1,               0.995,             0.78071,            0.014807,           0.0026393,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.013734,           0.0037234,                   0,             0.99752,                   1,               0.995,             0.80337,            0.013751,           0.0025774,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.013791,           0.0039388,                   0,             0.99742,                   1,               0.995,             0.77156,             0.01636,            0.002541,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.016395,           0.0040129,                   0,             0.99743,                   1,               0.995,             0.79587,            0.012402,           0.0024891,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.012246,           0.0038752,                   0,             0.99751,                   1,               0.995,              0.7819,            0.013322,           0.0025589,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.013681,           0.0037572,                   0,             0.99754,                   1,               0.995,             0.71098,            0.015533,             0.00262,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.015822,           0.0036487,                   0,             0.99758,                   1,               0.995,             0.78982,            0.014172,           0.0026018,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.012546,           0.0036054,                   0,             0.99781,                   1,               0.995,             0.79885,            0.012476,           0.0025867,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.012473,           0.0038921,                   0,             0.99763,                   1,               0.995,             0.77805,            0.013483,           0.0025746,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.012029,           0.0038038,                   0,             0.99777,                   1,               0.995,             0.79732,            0.012694,           0.0025544,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.012269,           0.0037101,                   0,             0.99779,                   1,               0.995,             0.80851,            0.012866,           0.0025026,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.014178,            0.004109,                   0,             0.99778,                   1,               0.995,             0.81614,            0.011975,           0.0025098,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.010705,           0.0036532,                   0,             0.99777,                   1,               0.995,             0.81392,             0.01085,           0.0024981,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.011868,           0.0038546,                   0,             0.99771,                   1,               0.995,             0.79278,            0.012518,           0.0025285,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.012095,           0.0033322,                   0,              0.9976,                   1,               0.995,              0.7949,            0.012857,           0.0025154,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.010709,           0.0036526,                   0,             0.99774,                   1,               0.995,             0.82624,            0.010657,           0.0023958,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.011659,            0.003565,                   0,             0.99768,                   1,               0.995,             0.79019,            0.012062,           0.0024178,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.010297,           0.0035662,                   0,             0.99778,                   1,               0.995,              0.8043,            0.011051,           0.0023163,                   0,            0.003367,            0.003367,            0.003367
                  69,              0.0097,           0.0033581,                   0,             0.99785,                   1,               0.995,             0.81809,            0.011056,           0.0023612,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.010926,           0.0035446,                   0,             0.99779,                   1,               0.995,             0.82095,            0.010292,           0.0023295,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.010662,           0.0038192,                   0,             0.99786,                   1,               0.995,             0.82145,            0.010399,           0.0023506,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.010843,           0.0035453,                   0,             0.99785,                   1,               0.995,             0.82657,            0.010418,           0.0023212,                   0,            0.002971,            0.002971,            0.002971
                  73,             0.01009,           0.0032036,                   0,             0.99784,                   1,               0.995,             0.79107,            0.010507,           0.0023305,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.010339,           0.0033703,                   0,             0.99785,                   1,               0.995,              0.8367,           0.0091294,           0.0023214,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.010222,           0.0034337,                   0,              0.9979,                   1,               0.995,             0.82919,            0.010349,           0.0023115,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.010103,           0.0033877,                   0,              0.9978,                   1,               0.995,              0.8082,           0.0097521,           0.0022623,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.010244,           0.0033221,                   0,             0.99788,                   1,               0.995,             0.81152,            0.010472,           0.0022522,                   0,            0.002476,            0.002476,            0.002476
                  78,           0.0092112,           0.0035643,                   0,             0.99787,                   1,               0.995,             0.80215,            0.010256,           0.0022477,                   0,            0.002377,            0.002377,            0.002377
                  79,           0.0099327,           0.0036546,                   0,             0.99788,                   1,               0.995,             0.80091,            0.010987,           0.0022798,                   0,            0.002278,            0.002278,            0.002278
                  80,           0.0098319,           0.0034156,                   0,             0.99784,                   1,               0.995,             0.82471,           0.0096985,           0.0022086,                   0,            0.002179,            0.002179,            0.002179
                  81,           0.0096378,           0.0032145,                   0,             0.99786,                   1,               0.995,             0.83959,           0.0099524,           0.0021694,                   0,             0.00208,             0.00208,             0.00208
                  82,           0.0088497,           0.0030205,                   0,             0.99787,                   1,               0.995,             0.82962,           0.0099232,           0.0021622,                   0,            0.001981,            0.001981,            0.001981
                  83,           0.0091458,           0.0032786,                   0,             0.99786,                   1,               0.995,             0.84315,           0.0097981,           0.0021606,                   0,            0.001882,            0.001882,            0.001882
                  84,           0.0087722,           0.0031606,                   0,             0.99785,                   1,               0.995,             0.83202,           0.0096017,           0.0021638,                   0,            0.001783,            0.001783,            0.001783
                  85,           0.0088247,           0.0035422,                   0,             0.99784,                   1,               0.995,             0.82644,           0.0095816,            0.002187,                   0,            0.001684,            0.001684,            0.001684
                  86,           0.0086818,           0.0033234,                   0,             0.99788,                   1,               0.995,             0.82486,           0.0098727,           0.0021671,                   0,            0.001585,            0.001585,            0.001585
                  87,           0.0089251,           0.0034422,                   0,             0.99787,                   1,               0.995,             0.83062,           0.0092618,            0.002156,                   0,            0.001486,            0.001486,            0.001486
                  88,           0.0084106,           0.0031698,                   0,             0.99783,                   1,               0.995,             0.84036,           0.0089326,           0.0021354,                   0,            0.001387,            0.001387,            0.001387
                  89,           0.0084247,           0.0031556,                   0,             0.99781,                   1,               0.995,              0.8418,           0.0087995,           0.0021272,                   0,            0.001288,            0.001288,            0.001288
                  90,           0.0081894,           0.0033948,                   0,             0.99785,                   1,               0.995,             0.83745,           0.0088821,           0.0021274,                   0,            0.001189,            0.001189,            0.001189
                  91,           0.0087208,           0.0032796,                   0,             0.99787,                   1,               0.995,             0.84508,           0.0086723,           0.0020998,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.007926,           0.0031901,                   0,             0.99791,                   1,               0.995,             0.84744,           0.0088145,           0.0020992,                   0,            0.000991,            0.000991,            0.000991
                  93,           0.0085246,           0.0032428,                   0,             0.99791,                   1,               0.995,             0.85915,           0.0089863,           0.0021065,                   0,            0.000892,            0.000892,            0.000892
                  94,           0.0075068,           0.0030073,                   0,              0.9979,                   1,               0.995,             0.85992,           0.0089456,           0.0021037,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.009209,           0.0030492,                   0,              0.9979,                   1,               0.995,             0.85927,           0.0088022,           0.0021001,                   0,            0.000694,            0.000694,            0.000694
                  96,           0.0083113,           0.0031795,                   0,             0.99789,                   1,               0.995,             0.85736,           0.0087066,           0.0021255,                   0,            0.000595,            0.000595,            0.000595
                  97,           0.0083668,           0.0030061,                   0,              0.9979,                   1,               0.995,             0.86172,           0.0087516,           0.0021216,                   0,            0.000496,            0.000496,            0.000496
                  98,           0.0082874,           0.0030848,                   0,             0.99788,                   1,               0.995,             0.85355,           0.0088206,           0.0021275,                   0,            0.000397,            0.000397,            0.000397
                  99,           0.0075861,           0.0029578,                   0,             0.99792,                   1,               0.995,             0.85736,           0.0088006,           0.0021197,                   0,            0.000298,            0.000298,            0.000298
